100 100
66 36 0.000
66 37 3.000
66 38 2.000
66 39 -3.000
66 40 0.000
66 41 2.000
66 42 0.000
66 43 -3.000
66 44 2.000
66 45 3.000
66 46 0.000
66 47 -1.000
66 48 0.000
66 49 -2.000
66 50 -2.000
66 51 -2.000
66 52 1.000
66 53 -1.000
66 54 -2.000
66 55 -2.000
66 56 2.000
66 57 2.000
66 58 0.000
66 59 -3.000
66 60 1.000
66 61 3.000
66 62 1.000
66 63 -2.000
66 64 -1.000
66 65 0.000
66 66 1.000
66 67 -1.000
66 68 -2.000
66 69 -1.000
66 70 -3.000
66 71 -2.000
66 72 0.000
66 73 -1.000
66 74 3.000
66 75 0.000
66 76 3.000
66 77 2.000
66 78 2.000
66 79 -3.000
66 80 -3.000
66 81 3.000
66 82 -1.000
66 83 2.000
66 84 3.000
66 85 -1.000
66 86 3.000
66 87 -2.000
66 88 1.000
66 89 2.000
66 90 -3.000
66 91 -2.000
66 92 2.000
66 93 -2.000
66 94 -2.000
66 95 0.000
66 96 -2.000
66 97 -3.000
66 98 1.000
66 99 3.000
67 0 1.000
67 1 1.000
67 2 -3.000
67 3 -3.000
67 4 -3.000
67 5 2.000
67 6 3.000
67 7 -2.000
67 8 0.000
67 9 3.000
67 10 1.000
67 11 0.000
67 12 1.000
67 13 1.000
67 14 3.000
67 15 0.000
67 16 2.000
67 17 1.000
67 18 3.000
67 19 -1.000
67 20 1.000
67 21 -1.000
67 22 -1.000
67 23 3.000
67 24 1.000
67 25 -2.000
67 26 -3.000
67 27 -1.000
67 28 0.000
67 29 3.000
67 30 2.000
67 31 1.000
67 32 2.000
67 33 2.000
67 34 -1.000
67 35 2.000
67 36 0.000
67 37 1.000
67 38 0.000
67 39 3.000
67 40 0.000
67 41 3.000
67 42 -3.000
67 43 1.000
67 44 0.000
67 45 -1.000
67 46 0.000
67 47 -1.000
67 48 -1.000
67 49 0.000
67 50 2.000
67 51 -2.000
67 52 1.000
67 53 1.000
67 54 3.000
67 55 -3.000
67 56 2.000
67 57 -2.000
67 58 0.000
67 59 2.000
67 60 1.000
67 61 -3.000
67 62 0.000
67 63 2.000
67 64 1.000
67 65 -3.000
67 66 0.000
67 67 -3.000
67 68 2.000
67 69 0.000
67 70 1.000
67 71 -2.000
67 72 -2.000
67 73 1.000
67 74 3.000
67 75 3.000
67 76 0.000
67 77 0.000
67 78 -1.000
67 79 -1.000
67 80 2.000
67 81 1.000
67 82 -2.000
67 83 -3.000
67 84 -2.000
67 85 1.000
67 86 -2.000
67 87 -2.000
67 88 -3.000
67 89 -3.000
67 90 3.000
67 91 -2.000
67 92 0.000
67 93 3.000
67 94 2.000
67 95 2.000
67 96 -3.000
67 97 2.000
67 98 -3.000
67 99 -3.000
68 0 -1.000
68 1 3.000
68 2 -3.000
68 3 -1.000
68 4 -1.000
68 5 -1.000
68 6 2.000
68 7 -1.000
68 8 -1.000
68 9 -2.000
68 10 -3.000
68 11 0.000
68 12 -3.000
68 13 -3.000
68 14 2.000
68 15 2.000
68 16 2.000
68 17 2.000
68 18 -3.000
68 19 0.000
68 20 -3.000
68 21 1.000
68 22 3.000
68 23 0.000
68 24 -2.000
68 25 -1.000
68 26 -3.000
68 27 -1.000
68 28 -3.000
68 29 -3.000
68 30 2.000
68 31 2.000
68 32 -2.000
68 33 -3.000
68 34 -3.000
68 35 0.000
68 36 1.000
68 37 1.000
68 38 3.000
68 39 3.000
68 40 2.000
68 41 -3.000
68 42 3.000
68 43 -2.000
68 44 1.000
68 45 -1.000
68 46 -1.000
68 47 3.000
68 48 0.000
68 49 -2.000
68 50 -1.000
68 51 0.000
68 52 0.000
68 53 1.000
68 54 -1.000
68 55 1.000
68 56 -3.000
68 57 1.000
68 58 -2.000
68 59 2.000
68 60 -1.000
68 61 3.000
68 62 1.000
68 63 0.000
68 64 -1.000
68 65 0.000
68 66 -1.000
68 67 -2.000
68 68 -2.000
68 69 0.000
68 70 -3.000
68 71 -1.000
68 72 2.000
68 73 0.000
68 74 2.000
68 75 0.000
68 76 -1.000
68 77 1.000
68 78 1.000
68 79 -2.000
68 80 1.000
68 81 3.000
68 82 2.000
68 83 -1.000
68 84 -1.000
68 85 1.000
68 86 0.000
68 87 0.000
68 88 3.000
68 89 -3.000
68 90 3.000
68 91 1.000
68 92 3.000
68 93 3.000
68 94 -3.000
68 95 3.000
68 96 -3.000
68 97 0.000
68 98 -3.000
68 99 -3.000
69 0 1.000
69 1 1.000
69 2 -3.000
69 3 -3.000
69 4 0.000
69 5 2.000
69 6 2.000
69 7 2.000
69 8 -1.000
69 9 -1.000
69 10 0.000
69 11 1.000
69 12 0.000
69 13 -2.000
69 14 -3.000
69 15 -3.000
69 16 -3.000
69 17 -1.000
69 18 0.000
69 19 3.000
69 20 1.000
69 21 2.000
69 22 -1.000
69 23 3.000
69 24 -2.000
69 25 1.000
69 26 -3.000
69 27 -3.000
69 28 -2.000
69 29 0.000
69 30 -1.000
69 31 2.000
69 32 0.000
69 33 -2.000
69 34 0.000
69 35 -3.000
69 36 2.000
69 37 -1.000
69 38 3.000
69 39 3.000
69 40 0.000
69 41 1.000
69 42 0.000
69 43 -2.000
69 44 3.000
69 45 -2.000
69 46 -3.000
69 47 3.000
69 48 -3.000
69 49 0.000
69 50 -1.000
69 51 -1.000
69 52 1.000
69 53 0.000
69 54 2.000
69 55 -1.000
69 56 -3.000
69 57 1.000
69 58 -1.000
69 59 1.000
69 60 0.000
69 61 3.000
69 62 -1.000
69 63 1.000
69 64 -3.000
69 65 1.000
69 66 -3.000
69 67 0.000
69 68 -2.000
69 69 3.000
69 70 1.000
69 71 1.000
69 72 0.000
69 73 -1.000
69 74 2.000
69 75 -1.000
69 76 -2.000
69 77 3.000
69 78 3.000
69 79 3.000
69 80 -1.000
69 81 0.000
69 82 0.000
69 83 1.000
69 84 -3.000
69 85 -3.000
69 86 2.000
69 87 -1.000
69 88 -2.000
69 89 -2.000
69 90 3.000
69 91 0.000
69 92 -1.000
69 93 -1.000
69 94 -2.000
69 95 2.000
69 96 -2.000
69 97 -2.000
69 98 -2.000
69 99 -1.000
70 0 -2.000
70 1 -1.000
70 2 0.000
70 3 1.000
70 4 0.000
70 5 3.000
70 6 3.000
70 7 2.000
70 8 -1.000
70 9 0.000
70 10 -1.000
70 11 -1.000
70 12 -1.000
70 13 1.000
70 14 -3.000
70 15 -3.000
70 16 3.000
70 17 -3.000
70 18 1.000
70 19 0.000
70 20 3.000
70 21 2.000
70 22 0.000
70 23 2.000
70 24 -3.000
70 25 0.000
70 26 3.000
70 27 2.000
70 28 2.000
70 29 0.000
70 30 -2.000
70 31 1.000
70 32 -2.000
70 33 -3.000
70 34 -1.000
70 35 -2.000
70 36 -2.000
70 37 0.000
70 38 -3.000
70 39 -3.000
70 40 -2.000
70 41 -2.000
70 42 -2.000
70 43 3.000
70 44 3.000
70 45 -3.000
70 46 0.000
70 47 -3.000
70 48 -1.000
70 49 1.000
70 50 2.000
70 51 -1.000
70 52 2.000
70 53 -2.000
70 54 -3.000
70 55 1.000
70 56 0.000
70 57 0.000
70 58 3.000
70 59 1.000
70 60 -1.000
70 61 -2.000
70 62 0.000
70 63 -2.000
70 64 2.000
70 65 2.000
70 66 3.000
70 67 -2.000
70 68 -1.000
70 69 2.000
70 70 3.000
70 71 2.000
70 72 1.000
70 73 1.000
70 74 0.000
70 75 1.000
70 76 -1.000
70 77 1.000
70 78 3.000
70 79 -3.000
70 80 0.000
70 81 3.000
70 82 2.000
70 83 2.000
70 84 2.000
70 85 -3.000
70 86 0.000
70 87 3.000
70 88 2.000
70 89 -2.000
70 90 -2.000
70 91 -2.000
70 92 0.000
70 93 0.000
70 94 -2.000
70 95 2.000
70 96 -3.000
70 97 1.000
70 98 2.000
70 99 3.000
71 0 0.000
71 1 -2.000
71 2 2.000
71 3 -3.000
71 4 2.000
71 5 1.000
71 6 -1.000
71 7 3.000
71 8 -1.000
71 9 2.000
71 10 2.000
71 11 -2.000
71 12 -2.000
71 13 -1.000
71 14 3.000
71 15 1.000
71 16 1.000
71 17 1.000
71 18 3.000
71 19 -2.000
71 20 -3.000
71 21 -3.000
71 22 -1.000
71 23 1.000
71 24 -2.000
71 25 -3.000
71 26 2.000
71 27 -3.000
71 28 -2.000
71 29 1.000
71 30 1.000
71 31 -3.000
71 32 1.000
71 33 3.000
71 34 -2.000
71 35 -2.000
71 36 -2.000
71 37 2.000
71 38 1.000
71 39 2.000
71 40 -1.000
71 41 0.000
71 42 0.000
71 43 0.000
71 44 -1.000
71 45 -1.000
71 46 -3.000
71 47 0.000
71 48 3.000
71 49 -2.000
71 50 -2.000
71 51 1.000
71 52 3.000
71 53 -2.000
71 54 -2.000
71 55 3.000
71 56 -1.000
71 57 -2.000
71 58 1.000
71 59 1.000
71 60 2.000
71 61 2.000
71 62 0.000
71 63 -1.000
71 64 3.000
71 65 1.000
71 66 1.000
71 67 1.000
71 68 2.000
71 69 -2.000
71 70 0.000
71 71 1.000
71 72 1.000
71 73 2.000
71 74 0.000
71 75 -3.000
71 76 -3.000
71 77 -1.000
71 78 0.000
71 79 3.000
71 80 -2.000
71 81 1.000
71 82 0.000
71 83 -2.000
71 84 0.000
71 85 0.000
71 86 0.000
71 87 0.000
71 88 1.000
71 89 0.000
71 90 -2.000
71 91 2.000
71 92 0.000
71 93 1.000
71 94 -1.000
71 95 -3.000
71 96 3.000
71 97 2.000
71 98 3.000
71 99 -3.000
72 0 -1.000
72 1 -3.000
72 2 -3.000
72 3 -3.000
72 4 1.000
72 5 2.000
72 6 -3.000
72 7 1.000
72 8 2.000
72 9 0.000
72 10 -2.000
72 11 -2.000
72 12 0.000
72 13 2.000
72 14 -3.000
72 15 -1.000
72 16 3.000
72 17 -1.000
72 18 0.000
72 19 -2.000
72 20 2.000
72 21 -3.000
72 22 2.000
72 23 -3.000
72 24 3.000
72 25 -3.000
72 26 1.000
72 27 -2.000
72 28 1.000
72 29 -2.000
72 30 -2.000
72 31 1.000
72 32 -3.000
72 33 -1.000
72 34 -1.000
72 35 -1.000
72 36 2.000
72 37 -3.000
72 38 2.000
72 39 0.000
72 40 0.000
72 41 1.000
72 42 -1.000
72 43 3.000
72 44 2.000
72 45 -3.000
72 46 0.000
72 47 -1.000
72 48 0.000
72 49 -3.000
72 50 1.000
72 51 1.000
72 52 2.000
72 53 3.000
72 54 -1.000
72 55 2.000
72 56 -2.000
72 57 3.000
72 58 0.000
72 59 2.000
72 60 -3.000
72 61 3.000
72 62 0.000
72 63 -1.000
72 64 3.000
72 65 2.000
72 66 2.000
72 67 1.000
72 68 -3.000
72 69 2.000
72 70 -2.000
72 71 2.000
72 72 -3.000
72 73 3.000
72 74 3.000
72 75 -2.000
72 76 3.000
72 77 -1.000
72 78 -1.000
72 79 0.000
72 80 -2.000
72 81 -2.000
72 82 -3.000
72 83 -2.000
72 84 3.000
72 85 2.000
72 86 1.000
72 87 -3.000
72 88 3.000
72 89 3.000
72 90 2.000
72 91 3.000
72 92 0.000
72 93 -2.000
72 94 -2.000
72 95 1.000
72 96 1.000
72 97 3.000
72 98 -2.000
72 99 -1.000
73 0 3.000
73 1 3.000
73 2 1.000
73 3 1.000
73 4 3.000
73 5 -1.000
73 6 0.000
73 7 -3.000
73 8 -1.000
73 9 1.000
73 10 2.000
73 11 0.000
73 12 3.000
73 13 -3.000
73 14 0.000
73 15 -1.000
73 16 3.000
73 17 0.000
73 18 3.000
73 19 3.000
73 20 -3.000
73 21 2.000
73 22 3.000
73 23 -1.000
73 24 1.000
73 25 2.000
73 26 -2.000
73 27 1.000
73 28 -2.000
73 29 1.000
73 30 3.000
73 31 -1.000
73 32 -1.000
73 33 -3.000
73 34 3.000
73 35 -1.000
73 36 0.000
73 37 1.000
73 38 3.000
73 39 3.000
73 40 -1.000
73 41 3.000
73 42 2.000
73 43 -3.000
73 44 2.000
73 45 -1.000
73 46 -1.000
73 47 -1.000
73 48 -1.000
73 49 0.000
73 50 -2.000
73 51 1.000
73 52 -3.000
73 53 0.000
73 54 -3.000
73 55 -3.000
73 56 -1.000
73 57 2.000
73 58 3.000
73 59 1.000
73 60 -1.000
73 61 0.000
73 62 0.000
73 63 2.000
73 64 1.000
73 65 -1.000
73 66 0.000
73 67 -1.000
73 68 3.000
73 69 -2.000
73 70 1.000
73 71 -2.000
73 72 3.000
73 73 0.000
73 74 1.000
73 75 0.000
73 76 2.000
73 77 -3.000
73 78 -1.000
73 79 -2.000
73 80 1.000
73 81 2.000
73 82 2.000
73 83 1.000
73 84 -1.000
73 85 0.000
73 86 2.000
73 87 -2.000
73 88 -3.000
73 89 -2.000
73 90 0.000
73 91 -2.000
73 92 1.000
73 93 3.000
73 94 2.000
73 95 0.000
73 96 0.000
73 97 1.000
73 98 -3.000
73 99 -3.000
74 0 -2.000
74 1 3.000
74 2 3.000
74 3 1.000
74 4 -3.000
74 5 3.000
74 6 2.000
74 7 -1.000
74 8 -1.000
74 9 -3.000
74 10 0.000
74 11 0.000
74 12 -2.000
74 13 3.000
74 14 0.000
74 15 -3.000
74 16 2.000
74 17 0.000
74 18 -3.000
74 19 3.000
74 20 -2.000
74 21 -2.000
74 22 -1.000
74 23 3.000
74 24 -2.000
74 25 -3.000
74 26 -1.000
74 27 -1.000
74 28 -1.000
74 29 1.000
74 30 -1.000
74 31 3.000
74 32 3.000
74 33 0.000
74 34 -2.000
74 35 -3.000
74 36 0.000
74 37 -1.000
74 38 -2.000
74 39 -3.000
74 40 -3.000
74 41 -2.000
74 42 3.000
74 43 1.000
74 44 2.000
74 45 0.000
74 46 1.000
74 47 1.000
74 48 -1.000
74 49 1.000
74 50 3.000
74 51 0.000
74 52 -1.000
74 53 -1.000
74 54 0.000
74 55 3.000
74 56 -3.000
74 57 -3.000
74 58 -1.000
74 59 3.000
74 60 1.000
74 61 -2.000
74 62 2.000
74 63 3.000
74 64 1.000
74 65 -3.000
74 66 -1.000
74 67 3.000
74 68 0.000
74 69 -3.000
74 70 1.000
74 71 3.000
74 72 3.000
74 73 0.000
74 74 3.000
74 75 -2.000
74 76 -2.000
74 77 0.000
74 78 1.000
74 79 3.000
74 80 -1.000
74 81 -3.000
74 82 0.000
74 83 -1.000
74 84 2.000
74 85 -2.000
74 86 2.000
74 87 0.000
74 88 -3.000
74 89 2.000
74 90 0.000
74 91 -3.000
74 92 0.000
74 93 1.000
74 94 -1.000
74 95 -3.000
74 96 -1.000
74 97 -3.000
74 98 0.000
74 99 -2.000
75 0 -2.000
75 1 0.000
75 2 -3.000
75 3 3.000
75 4 3.000
75 5 2.000
75 6 -2.000
75 7 0.000
75 8 2.000
75 9 0.000
75 10 0.000
75 11 -1.000
75 12 1.000
75 13 3.000
75 14 3.000
75 15 1.000
75 16 3.000
75 17 -1.000
75 18 -3.000
75 19 2.000
75 20 -3.000
75 21 2.000
75 22 2.000
75 23 -2.000
75 24 -3.000
75 25 3.000
75 26 2.000
75 27 -1.000
75 28 2.000
75 29 0.000
75 30 -1.000
75 31 -3.000
75 32 3.000
75 33 -3.000
75 34 -3.000
75 35 -1.000
75 36 3.000
75 37 1.000
75 38 1.000
75 39 0.000
75 40 -3.000
75 41 2.000
75 42 1.000
75 43 0.000
75 44 -2.000
75 45 2.000
75 46 0.000
75 47 2.000
75 48 -3.000
75 49 1.000
75 50 3.000
75 51 3.000
75 52 3.000
75 53 -3.000
75 54 3.000
75 55 0.000
75 56 1.000
75 57 1.000
75 58 2.000
75 59 3.000
75 60 2.000
75 61 -3.000
75 62 3.000
75 63 -2.000
75 64 -3.000
75 65 -1.000
75 66 -3.000
75 67 -2.000
75 68 -2.000
75 69 -2.000
75 70 1.000
75 71 0.000
75 72 -3.000
75 73 -1.000
75 74 -2.000
75 75 2.000
75 76 -3.000
75 77 -2.000
75 78 -2.000
75 79 1.000
75 80 0.000
75 81 -3.000
75 82 -3.000
75 83 1.000
75 84 -2.000
75 85 -2.000
75 86 -2.000
75 87 3.000
75 88 -3.000
75 89 -2.000
75 90 -2.000
75 91 -2.000
75 92 3.000
75 93 0.000
75 94 -1.000
75 95 0.000
75 96 -2.000
75 97 0.000
75 98 0.000
75 99 -2.000
76 0 -1.000
76 1 0.000
76 2 -3.000
76 3 1.000
76 4 2.000
76 5 -3.000
76 6 0.000
76 7 -2.000
76 8 2.000
76 9 2.000
76 10 0.000
76 11 2.000
76 12 -2.000
76 13 3.000
76 14 1.000
76 15 2.000
76 16 2.000
76 17 3.000
76 18 -1.000
76 19 3.000
76 20 -2.000
76 21 0.000
76 22 3.000
76 23 -1.000
76 24 -3.000
76 25 -1.000
76 26 -2.000
76 27 -3.000
76 28 -3.000
76 29 -1.000
76 30 1.000
76 31 -2.000
76 32 -1.000
76 33 2.000
76 34 2.000
76 35 3.000
76 36 1.000
76 37 3.000
76 38 -2.000
76 39 -2.000
76 40 -3.000
76 41 2.000
76 42 1.000
76 43 -1.000
76 44 1.000
76 45 0.000
76 46 -3.000
76 47 -1.000
76 48 -2.000
76 49 -2.000
76 50 3.000
76 51 0.000
76 52 0.000
76 53 -1.000
76 54 1.000
76 55 1.000
76 56 -1.000
76 57 3.000
76 58 3.000
76 59 2.000
76 60 -2.000
76 61 -3.000
76 62 -2.000
76 63 -3.000
76 64 -2.000
76 65 -1.000
76 66 0.000
76 67 2.000
76 68 -2.000
76 69 3.000
76 70 -1.000
76 71 1.000
76 72 -2.000
76 73 2.000
76 74 2.000
76 75 1.000
76 76 1.000
76 77 -1.000
76 78 -2.000
76 79 3.000
76 80 -1.000
76 81 0.000
76 82 -2.000
76 83 3.000
76 84 0.000
76 85 2.000
76 86 1.000
76 87 1.000
76 88 3.000
76 89 -3.000
76 90 0.000
76 91 2.000
76 92 3.000
76 93 -3.000
76 94 3.000
76 95 -1.000
76 96 -3.000
76 97 3.000
76 98 -3.000
76 99 1.000
77 0 0.000
77 1 2.000
77 2 0.000
77 3 0.000
77 4 -1.000
77 5 1.000
77 6 0.000
77 7 -1.000
77 8 -3.000
77 9 -3.000
77 10 -1.000
77 11 3.000
77 12 -2.000
77 13 1.000
77 14 2.000
77 15 2.000
77 16 -3.000
77 17 3.000
77 18 0.000
77 19 2.000
77 20 1.000
77 21 0.000
77 22 -3.000
77 23 -1.000
77 24 2.000
77 25 1.000
77 26 3.000
77 27 1.000
77 28 -3.000
77 29 3.000
77 30 -2.000
77 31 0.000
77 32 3.000
77 33 2.000
77 34 -2.000
77 35 2.000
77 36 -2.000
77 37 -3.000
77 38 2.000
77 39 -2.000
77 40 1.000
77 41 -1.000
77 42 -3.000
77 43 3.000
77 44 1.000
77 45 -1.000
77 46 1.000
77 47 -1.000
77 48 -1.000
77 49 -2.000
77 50 -2.000
77 51 0.000
77 52 0.000
77 53 -2.000
77 54 0.000
77 55 2.000
77 56 -2.000
77 57 1.000
77 58 -2.000
77 59 -3.000
77 60 2.000
77 61 2.000
77 62 -3.000
77 63 0.000
77 64 2.000
77 65 2.000
77 66 2.000
77 67 3.000
77 68 1.000
77 69 -3.000
77 70 0.000
77 71 0.000
77 72 0.000
77 73 0.000
77 74 -2.000
77 75 0.000
77 76 -3.000
77 77 1.000
77 78 -2.000
77 79 -3.000
77 80 1.000
77 81 -2.000
77 82 -3.000
77 83 2.000
77 84 -2.000
77 85 -2.000
77 86 -1.000
77 87 -2.000
77 88 0.000
77 89 1.000
77 90 -2.000
77 91 -1.000
77 92 1.000
77 93 2.000
77 94 -2.000
77 95 1.000
77 96 -2.000
77 97 -1.000
77 98 3.000
77 99 -2.000
78 0 2.000
78 1 3.000
78 2 1.000
78 3 3.000
78 4 2.000
78 5 -2.000
78 6 -1.000
78 7 1.000
78 8 2.000
78 9 -1.000
78 10 -3.000
78 11 -3.000
78 12 2.000
78 13 -3.000
78 14 2.000
78 15 -3.000
78 16 3.000
78 17 -3.000
78 18 0.000
78 19 -3.000
78 20 0.000
78 21 2.000
78 22 0.000
78 23 0.000
78 24 -3.000
78 25 3.000
78 26 -3.000
78 27 0.000
78 28 2.000
78 29 2.000
78 30 -2.000
78 31 2.000
78 32 -2.000
78 33 3.000
78 34 3.000
78 35 1.000
78 36 0.000
78 37 3.000
78 38 -2.000
78 39 1.000
78 40 -2.000
78 41 -3.000
78 42 3.000
78 43 -2.000
78 44 1.000
78 45 -1.000
78 46 2.000
78 47 -2.000
78 48 -2.000
78 49 0.000
78 50 -1.000
78 51 -2.000
78 52 -2.000
78 53 3.000
78 54 -3.000
78 55 0.000
78 56 -3.000
78 57 1.000
78 58 -3.000
78 59 0.000
78 60 -1.000
78 61 3.000
78 62 3.000
78 63 -2.000
78 64 1.000
78 65 2.000
78 66 3.000
78 67 -2.000
78 68 -1.000
78 69 3.000
78 70 -1.000
78 71 2.000
78 72 1.000
78 73 -3.000
78 74 -3.000
78 75 3.000
78 76 1.000
78 77 0.000
78 78 1.000
78 79 -1.000
78 80 3.000
78 81 3.000
78 82 -3.000
78 83 2.000
78 84 -1.000
78 85 1.000
78 86 -1.000
78 87 3.000
78 88 0.000
78 89 -2.000
78 90 2.000
78 91 2.000
78 92 -1.000
78 93 -2.000
78 94 3.000
78 95 3.000
78 96 -3.000
78 97 2.000
78 98 3.000
78 99 -1.000
79 0 2.000
79 1 -2.000
79 2 1.000
79 3 2.000
79 4 3.000
79 5 2.000
79 6 1.000
79 7 2.000
79 8 -3.000
79 9 2.000
79 10 -3.000
79 11 3.000
79 12 0.000
79 13 0.000
79 14 -3.000
79 15 -1.000
79 16 2.000
79 17 3.000
79 18 0.000
79 19 -1.000
79 20 2.000
79 21 2.000
79 22 3.000
79 23 -1.000
79 24 2.000
79 25 -3.000
79 26 2.000
79 27 -1.000
79 28 1.000
79 29 -2.000
79 30 0.000
79 31 1.000
79 32 3.000
79 33 -3.000
79 34 2.000
79 35 1.000
79 36 2.000
79 37 -3.000
79 38 1.000
79 39 1.000
79 40 3.000
79 41 0.000
79 42 3.000
79 43 -2.000
79 44 2.000
79 45 0.000
79 46 0.000
79 47 -1.000
79 48 -3.000
79 49 3.000
79 50 3.000
79 51 1.000
79 52 1.000
79 53 1.000
79 54 1.000
79 55 -2.000
79 56 2.000
79 57 -2.000
79 58 -1.000
79 59 1.000
79 60 0.000
79 61 0.000
79 62 0.000
79 63 2.000
79 64 3.000
79 65 2.000
79 66 1.000
79 67 -2.000
79 68 3.000
79 69 -3.000
79 70 -3.000
79 71 -1.000
79 72 -1.000
79 73 -3.000
79 74 -1.000
79 75 2.000
79 76 -2.000
79 77 1.000
79 78 2.000
79 79 1.000
79 80 3.000
79 81 1.000
79 82 1.000
79 83 1.000
79 84 3.000
79 85 -2.000
79 86 -3.000
79 87 -1.000
79 88 1.000
79 89 -1.000
79 90 -3.000
79 91 1.000
79 92 -3.000
79 93 -2.000
79 94 -2.000
79 95 2.000
79 96 1.000
79 97 3.000
79 98 3.000
79 99 -1.000
80 0 1.000
80 1 -2.000
80 2 2.000
80 3 -1.000
80 4 2.000
80 5 -2.000
80 6 1.000
80 7 3.000
80 8 -2.000
80 9 0.000
80 10 -1.000
80 11 -1.000
80 12 -2.000
80 13 1.000
80 14 -1.000
80 15 -2.000
80 16 3.000
80 17 -3.000
80 18 -1.000
80 19 2.000
80 20 2.000
80 21 -2.000
80 22 2.000
80 23 3.000
80 24 -1.000
80 25 -1.000
80 26 1.000
80 27 -2.000
80 28 1.000
80 29 -1.000
80 30 3.000
80 31 0.000
80 32 -3.000
80 33 -1.000
80 34 -2.000
80 35 -1.000
80 36 0.000
80 37 0.000
80 38 -2.000
80 39 -2.000
80 40 1.000
80 41 -3.000
80 42 1.000
80 43 2.000
80 44 -1.000
80 45 0.000
80 46 -3.000
80 47 1.000
80 48 -3.000
80 49 -3.000
80 50 1.000
80 51 2.000
80 52 0.000
80 53 3.000
80 54 -1.000
80 55 -3.000
80 56 -2.000
80 57 1.000
80 58 -3.000
80 59 -2.000
80 60 -3.000
80 61 2.000
80 62 3.000
80 63 -2.000
80 64 2.000
80 65 -1.000
80 66 -3.000
80 67 1.000
80 68 3.000
80 69 2.000
80 70 -2.000
80 71 -2.000
80 72 0.000
80 73 -3.000
80 74 2.000
80 75 1.000
80 76 1.000
80 77 2.000
80 78 2.000
80 79 0.000
80 80 -3.000
80 81 -3.000
80 82 -2.000
80 83 0.000
80 84 2.000
80 85 -3.000
80 86 -1.000
80 87 3.000
80 88 -3.000
80 89 -1.000
80 90 0.000
80 91 3.000
80 92 1.000
80 93 -2.000
80 94 -1.000
80 95 -3.000
80 96 2.000
80 97 -3.000
80 98 2.000
80 99 0.000
81 0 3.000
81 1 0.000
81 2 2.000
81 3 -3.000
81 4 -2.000
81 5 -3.000
81 6 3.000
81 7 2.000
81 8 -3.000
81 9 -1.000
81 10 -2.000
81 11 -2.000
81 12 -2.000
81 13 -2.000
81 14 -3.000
81 15 -3.000
81 16 2.000
81 17 0.000
81 18 3.000
81 19 0.000
81 20 -2.000
81 21 0.000
81 22 1.000
81 23 0.000
81 24 0.000
81 25 3.000
81 26 3.000
81 27 0.000
81 28 0.000
81 29 -3.000
81 30 1.000
81 31 1.000
81 32 -1.000
81 33 -2.000
81 34 0.000
81 35 -2.000
81 36 -1.000
81 37 -2.000
81 38 3.000
81 39 2.000
81 40 0.000
81 41 -2.000
81 42 2.000
81 43 -1.000
81 44 1.000
81 45 1.000
81 46 2.000
81 47 -3.000
81 48 1.000
81 49 -1.000
81 50 2.000
81 51 3.000
81 52 1.000
81 53 2.000
81 54 -2.000
81 55 1.000
81 56 -2.000
81 57 -2.000
81 58 2.000
81 59 0.000
81 60 3.000
81 61 3.000
81 62 -1.000
81 63 0.000
81 64 2.000
81 65 3.000
81 66 2.000
81 67 0.000
81 68 2.000
81 69 2.000
81 70 1.000
81 71 1.000
81 72 0.000
81 73 1.000
81 74 3.000
81 75 2.000
81 76 3.000
81 77 3.000
81 78 -1.000
81 79 2.000
81 80 -1.000
81 81 3.000
81 82 1.000
81 83 -1.000
81 84 3.000
81 85 0.000
81 86 3.000
81 87 3.000
81 88 2.000
81 89 0.000
81 90 3.000
81 91 -2.000
81 92 -1.000
81 93 2.000
81 94 0.000
81 95 1.000
81 96 -2.000
81 97 3.000
81 98 3.000
81 99 3.000
82 0 3.000
82 1 1.000
82 2 0.000
82 3 0.000
82 4 0.000
82 5 2.000
82 6 -3.000
82 7 1.000
82 8 -2.000
82 9 1.000
82 10 -1.000
82 11 2.000
82 12 2.000
82 13 -3.000
82 14 2.000
82 15 3.000
82 16 -2.000
82 17 1.000
82 18 2.000
82 19 2.000
82 20 -1.000
82 21 0.000
82 22 -2.000
82 23 3.000
82 24 -1.000
82 25 3.000
82 26 1.000
82 27 3.000
82 28 -2.000
82 29 3.000
82 30 -1.000
82 31 1.000
82 32 -2.000
82 33 2.000
82 34 -2.000
82 35 3.000
82 36 2.000
82 37 -1.000
82 38 -3.000
82 39 -3.000
82 40 -2.000
82 41 -1.000
82 42 -3.000
82 43 3.000
82 44 -3.000
82 45 3.000
82 46 3.000
82 47 -3.000
82 48 -1.000
82 49 2.000
82 50 0.000
82 51 -1.000
82 52 0.000
82 53 -3.000
82 54 3.000
82 55 0.000
82 56 -1.000
82 57 1.000
82 58 -2.000
82 59 -3.000
82 60 -1.000
82 61 1.000
82 62 0.000
82 63 -1.000
82 64 -2.000
82 65 2.000
82 66 -1.000
82 67 -1.000
82 68 -3.000
82 69 1.000
82 70 -1.000
82 71 3.000
82 72 -3.000
82 73 2.000
82 74 3.000
82 75 0.000
82 76 2.000
82 77 1.000
82 78 -3.000
82 79 -2.000
82 80 1.000
82 81 -3.000
82 82 -3.000
82 83 -1.000
82 84 2.000
82 85 -2.000
82 86 -2.000
82 87 3.000
82 88 -2.000
82 89 -3.000
82 90 -3.000
82 91 -3.000
82 92 -1.000
82 93 -2.000
82 94 -2.000
82 95 2.000
